farm_id,brix,size,area,is_wifi,is_power,slope,maintenance,mulching,umbrella,spring_cooler,drip_hose,frost_fan,windscreent,week,temp_average,humi_average,press_average
iab,12.83,40.31,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.43,40.69,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.27,40.64,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.03,40.72,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.43,42.91,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,14.7,40.27,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.07,42.09,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.1,41.49,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.23,40.61,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12,41.65,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.03,43.65,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.5,42.09,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.8,43.07,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.67,40.12,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.93,40.85,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,40.58,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.03,40.92,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.27,42.44,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.8,42.32,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.83,41.77,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,14.4,40.87,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.67,42.25,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,10.73,43.72,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.37,42.29,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.77,43.32,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.83,40.86,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.63,40.62,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.43,41.25,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.63,41.4,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.33,40.17,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12,41.76,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.13,42.57,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,41.09,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,40.4,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,42.85,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,42.15,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.03,41.61,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.93,43.46,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.3,40.93,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.27,43.45,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.9,43.22,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.63,41.31,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,41.37,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.63,42.16,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.77,43.15,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.23,40.17,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.43,40.95,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.67,41.81,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,10.73,43.14,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,10.67,41.26,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.1,41.15,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,10.8,40.59,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,10.43,41.48,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,8.8,43.15,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.57,42.55,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.7,43.24,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.27,40.77,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,15.03,41.76,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,15.47,41.59,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,15.47,40.82,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.27,42.89,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.97,41.78,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.33,43.56,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.37,41.47,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.33,41.9,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.33,43.04,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.23,41.12,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.57,43.9,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,11.53,40.99,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,15.07,43.21,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.73,42.57,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,14.33,41.69,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.17,40.07,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.9,42.64,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.87,43.24,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.03,41.63,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.93,42.35,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.83,41.33,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.43,40.17,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.63,43.65,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.4,43.72,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.47,41.93,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.9,41.67,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.67,43.29,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.03,42.6,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.63,40.1,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,14.27,40.31,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.77,41.39,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.2,43.63,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.33,41.17,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.3,43.38,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.07,41,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.27,43.16,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.97,43.04,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.47,40.61,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13,43.94,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.77,43.42,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.6,40.11,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.37,42.59,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.07,42.31,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,12.87,40.87,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
iab,13.23,43.21,426000,Y,Y,0,Y,Y,Y,N,Y,Y,N,11-02,12.15714286,65.64285714,6.572857143
kab,12.33,48.71,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.17,61.29,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.03,54.97,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.5,52.52,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.67,52.88,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.2,51.03,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.23,54.4,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.43,60.84,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.93,47.53,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.4,61.41,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.43,48.09,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.53,52.59,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.93,55.82,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.37,58.99,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.1,52.35,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.67,47.8,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,9.97,46.44,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.27,60.13,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.4,48.64,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.97,49.66,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.03,55.29,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.8,53.36,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.3,56.27,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.73,62.24,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.7,52.07,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.33,61.66,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.4,62.78,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.6,56.33,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.43,59.47,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.13,51.89,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.83,48.98,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,14.83,49.23,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.8,60.81,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.63,49.63,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.8,54.56,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.3,60.83,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.9,53,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.1,60.42,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.63,52.88,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.1,59.99,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.1,55.1,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.47,62.79,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.2,51.95,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.8,50.5,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.43,61.78,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.13,54.1,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.67,52.19,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.03,46.53,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.93,62.24,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.3,53.85,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.57,52.12,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.7,59.33,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.73,48.29,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.67,54.92,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.3,57.99,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.6,57.63,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11,47.06,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.2,58.28,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.37,52.23,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.37,57.52,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.03,57.33,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.87,61.94,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.77,60.1,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,14.8,62.26,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.2,49.22,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.67,46.78,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,9.97,53.91,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.3,58.1,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.33,53.47,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.33,48.44,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.17,55.42,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,14.17,57.44,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.23,54.97,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12,61.18,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.23,46.57,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.73,59.98,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.3,47.34,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.77,50.29,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10,48.8,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,9.17,50.6,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,9.23,55.04,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.4,58.86,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.7,59.73,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.1,60.01,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.1,54.01,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.23,50.93,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.2,55.48,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.4,56.09,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.17,49.92,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.73,50.06,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.83,49.05,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.8,46.86,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.6,53.6,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.57,59.91,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.47,56.39,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.53,50.73,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.3,57.03,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.57,57.43,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.4,48.31,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.63,49.65,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.37,50.19,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.47,55.11,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.37,55.86,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.17,61.28,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.87,47.18,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.3,51.13,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.9,58.22,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.67,50.96,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.1,60.61,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.47,60.4,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.87,50.2,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.73,52.37,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.37,46.98,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.63,60.45,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.97,46.79,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.8,62.04,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.77,56.57,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.07,48.31,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.13,48.85,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,9.87,57.23,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.13,56.53,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.2,50.78,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,10.13,62.92,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.67,50.07,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,11.97,57.54,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,12.17,57.24,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.3,58.34,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.37,57.31,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
kab,13.17,53.3,3600,N,Y,0,Y,Y,Y,N,Y,Y,Y,11-02,10.75,64.875,5.0675
