"","X","citrus_id","farm_id","month","week","research_day","tag","brix","size"
"5191",4,"puo","kab",11,2,"2021-11-11",4,12.46,54.03
"5192",5,"quo","kab",11,2,"2021-11-11",5,12.13,55.72
"5193",6,"ruo","kab",11,2,"2021-11-11",6,10.3,51.46
"5194",7,"suo","kab",11,2,"2021-11-11",7,12.47,51.2
"5195",8,"tuo","kab",11,2,"2021-11-11",8,12.28,57.29
"5196",9,"uuo","kab",11,2,"2021-11-11",9,12.48,58.84
"5197",10,"vuo","kab",11,2,"2021-11-11",10,12.39,55.9
"5198",11,"wuo","kab",11,2,"2021-11-11",11,14.16,53.01
"5199",12,"xuo","kab",11,2,"2021-11-11",12,13.24,55.01
"5200",13,"yuo","kab",11,2,"2021-11-11",13,13.54,55.43
"5201",14,"zuo","kab",11,2,"2021-11-11",14,10.22,59.29
"5202",15,"avo","kab",11,2,"2021-11-11",15,12.48,54.74
"5203",16,"bvo","kab",11,2,"2021-11-11",16,11.94,50.94
"5204",17,"cvo","kab",11,2,"2021-11-11",17,12.27,56.07
"5205",18,"dvo","kab",11,2,"2021-11-11",18,12.37,54.18
"5206",19,"evo","kab",11,2,"2021-11-11",19,10.97,54.23
"5207",20,"fvo","kab",11,2,"2021-11-11",20,12.98,56.01
"5208",21,"gvo","kab",11,2,"2021-11-11",21,11.89,59.79
"5209",22,"hvo","kab",11,2,"2021-11-11",22,13.89,52.75
"5210",23,"ivo","kab",11,2,"2021-11-11",23,10.2,55.16
"5211",24,"jvo","kab",11,2,"2021-11-11",24,13.22,53.77
"5212",25,"kvo","kab",11,2,"2021-11-11",25,11.82,54.24
"5213",26,"lvo","kab",11,2,"2021-11-11",26,12.93,52.54
"5214",27,"mvo","kab",11,2,"2021-11-11",27,9.47,51.48
"5215",28,"nvo","kab",11,2,"2021-11-11",28,10.4,59.53
"5216",29,"ovo","kab",11,2,"2021-11-11",29,13.18,53.47
"5217",30,"pvo","kab",11,2,"2021-11-11",30,13.43,52.02
"5218",31,"qvo","kab",11,2,"2021-11-11",31,13.41,49.84
"5219",32,"rvo","kab",11,2,"2021-11-11",32,11.19,55.68
"5220",33,"svo","kab",11,2,"2021-11-11",33,12.42,54.26
"5221",34,"tvo","kab",11,2,"2021-11-11",34,11.16,51.65
"5222",35,"uvo","kab",11,2,"2021-11-11",35,12.47,54.77
"5223",36,"vvo","kab",11,2,"2021-11-11",36,12.29,53.44
"5224",37,"wvo","kab",11,2,"2021-11-11",37,12.14,57.07
"5225",38,"xvo","kab",11,2,"2021-11-11",38,12.58,53.27
"5226",39,"yvo","kab",11,2,"2021-11-11",39,12.18,55.13
"5227",40,"zvo","kab",11,2,"2021-11-11",40,10.02,51.46
"5228",41,"awo","kab",11,2,"2021-11-11",41,10.16,56.74
"5229",42,"bwo","kab",11,2,"2021-11-11",42,12.27,54.95
"5230",43,"cwo","kab",11,2,"2021-11-11",43,13.28,56.32
"5231",44,"dwo","kab",11,2,"2021-11-11",44,11.57,55.17
"5232",45,"ewo","kab",11,2,"2021-11-11",45,10.94,55.87
"5233",46,"fwo","kab",11,2,"2021-11-11",46,14.26,55.16
"5234",47,"gwo","kab",11,2,"2021-11-11",47,11.63,50.98
"5235",48,"hwo","kab",11,2,"2021-11-11",48,12.23,56.99
"5236",49,"iwo","kab",11,2,"2021-11-11",49,13.23,60.84
"5237",50,"jwo","kab",11,2,"2021-11-11",50,12.37,59.9
"5238",51,"kwo","kab",11,2,"2021-11-11",51,14.19,57.83
"5239",52,"lwo","kab",11,2,"2021-11-11",52,11.48,57.38
"5240",53,"mwo","kab",11,2,"2021-11-11",53,12.11,55.79
"5241",54,"nwo","kab",11,2,"2021-11-11",54,11.9,53.3
"5242",55,"owo","kab",11,2,"2021-11-11",55,12.07,57.01
"5243",56,"pwo","kab",11,2,"2021-11-11",56,10.31,58.11
"5244",57,"qwo","kab",11,2,"2021-11-11",57,10.21,56.84
"5245",58,"rwo","kab",11,2,"2021-11-11",58,12.61,57.84
"5246",59,"swo","kab",11,2,"2021-11-11",59,13.07,52.19
"5247",60,"two","kab",11,2,"2021-11-11",60,11.54,53.55
"5248",61,"uwo","kab",11,2,"2021-11-11",61,12.69,57.59
"5249",62,"vwo","kab",11,2,"2021-11-11",62,13.93,54.99
"5250",63,"wwo","kab",11,2,"2021-11-11",63,13.59,49.77
"5251",64,"xwo","kab",11,2,"2021-11-11",64,12.02,59.57
"5252",65,"ywo","kab",11,2,"2021-11-11",65,13.12,52.51
"5253",66,"zwo","kab",11,2,"2021-11-11",66,12.43,51.75
"5254",67,"axo","kab",11,2,"2021-11-11",67,13.47,59.6
"5255",68,"bxo","kab",11,2,"2021-11-11",68,11.89,51.81
"5256",69,"cxo","kab",11,2,"2021-11-11",69,11.62,56.76
"5257",70,"dxo","kab",11,2,"2021-11-11",70,12.04,53.07
"5258",71,"exo","kab",11,2,"2021-11-11",71,10.14,53.09
"5259",72,"fxo","kab",11,2,"2021-11-11",72,13.56,52.08
"5260",73,"gxo","kab",11,2,"2021-11-11",73,13.37,55.54
"5261",74,"hxo","kab",11,2,"2021-11-11",74,12.09,57.75
"5262",75,"ixo","kab",11,2,"2021-11-11",75,13.07,53.98
"5263",76,"jxo","kab",11,2,"2021-11-11",76,12.97,60.51
"5264",77,"kxo","kab",11,2,"2021-11-11",77,12.37,52.11
"5265",78,"lxo","kab",11,2,"2021-11-11",78,12.38,52.95
"5266",79,"mxo","kab",11,2,"2021-11-11",79,13.37,58.49
"5267",80,"nxo","kab",11,2,"2021-11-11",80,12.32,52.24
"5268",81,"oxo","kab",11,2,"2021-11-11",81,12.48,58.2
"5269",82,"pxo","kab",11,2,"2021-11-11",82,12.13,56.14
"5270",83,"qxo","kab",11,2,"2021-11-11",83,12.89,53.56
"5271",84,"rxo","kab",11,2,"2021-11-11",84,13.21,51
"5272",85,"sxo","kab",11,2,"2021-11-11",85,10.08,55.37
"5273",86,"txo","kab",11,2,"2021-11-11",86,10.12,54.73
"5274",87,"uxo","kab",11,2,"2021-11-11",87,12.92,56.72
"5275",88,"vxo","kab",11,2,"2021-11-11",88,13.61,54.34
"5276",89,"wxo","kab",11,2,"2021-11-11",89,13.22,53.49
"5277",90,"xxo","kab",11,2,"2021-11-11",90,10.08,56.33
"5278",91,"yxo","kab",11,2,"2021-11-11",91,10.11,54.84
"5279",92,"zxo","kab",11,2,"2021-11-11",92,12.23,55.3
"5280",93,"ayo","kab",11,2,"2021-11-11",93,10.34,53.53
"5281",94,"byo","kab",11,2,"2021-11-11",94,10.24,54.77
"5282",95,"cyo","kab",11,2,"2021-11-11",95,10.01,57.44
"5283",96,"dyo","kab",11,2,"2021-11-11",96,12.22,54.96
"5284",97,"eyo","kab",11,2,"2021-11-11",97,11.71,55.69
"5285",98,"fyo","kab",11,2,"2021-11-11",98,12.44,58.59
"5286",99,"gyo","kab",11,2,"2021-11-11",99,10.28,55.65
"5287",100,"hyo","kab",11,2,"2021-11-11",100,10.02,56.98
"5288",1,"iyo","kab",11,3,"2021-11-19",1,13.17,59.67
"5289",2,"jyo","kab",11,3,"2021-11-19",2,13.88,51.7
"5290",3,"kyo","kab",11,3,"2021-11-19",3,12.21,58.63
"5291",4,"lyo","kab",11,3,"2021-11-19",4,12.52,52.39
"5292",5,"myo","kab",11,3,"2021-11-19",5,12.74,53.53
"5293",6,"nyo","kab",11,3,"2021-11-19",6,12.17,55.49
"5294",7,"oyo","kab",11,3,"2021-11-19",7,12.13,56.74
"5295",8,"pyo","kab",11,3,"2021-11-19",8,12.14,56.74
"5296",9,"qyo","kab",11,3,"2021-11-19",9,12.14,54.93
"5297",10,"ryo","kab",11,3,"2021-11-19",10,12.46,55.61
"5298",11,"syo","kab",11,3,"2021-11-19",11,13.58,56.16
"5299",12,"tyo","kab",11,3,"2021-11-19",12,11.74,56.79
"5300",13,"uyo","kab",11,3,"2021-11-19",13,12.23,52.9
"5301",14,"vyo","kab",11,3,"2021-11-19",14,12.21,57.26
"5302",15,"wyo","kab",11,3,"2021-11-19",15,12.28,54.6
"5303",16,"xyo","kab",11,3,"2021-11-19",16,12.44,55.05
"5304",17,"yyo","kab",11,3,"2021-11-19",17,12.89,55.49
"5305",18,"zyo","kab",11,3,"2021-11-19",18,12.61,54.36
"5306",19,"azo","kab",11,3,"2021-11-19",19,12.47,52.73
"5307",20,"bzo","kab",11,3,"2021-11-19",20,13.18,58.25
"5308",21,"czo","kab",11,3,"2021-11-19",21,12.1,57.54
"5309",22,"dzo","kab",11,3,"2021-11-19",22,12.34,53.86
"5310",23,"ezo","kab",11,3,"2021-11-19",23,11.58,55.99
"5311",24,"fzo","kab",11,3,"2021-11-19",24,12.09,56.37
"5312",25,"gzo","kab",11,3,"2021-11-19",25,13.31,53.38
"5313",26,"hzo","kab",11,3,"2021-11-19",26,13.53,55.71
"5314",27,"izo","kab",11,3,"2021-11-19",27,12.98,57.88
"5315",28,"jzo","kab",11,3,"2021-11-19",28,12.46,54.26
"5316",29,"kzo","kab",11,3,"2021-11-19",29,12.73,54.24
"5317",30,"lzo","kab",11,3,"2021-11-19",30,12.64,55.32
"5318",31,"mzo","kab",11,3,"2021-11-19",31,12.52,55.58
"5319",32,"nzo","kab",11,3,"2021-11-19",32,11.92,49.32
"5320",33,"ozo","kab",11,3,"2021-11-19",33,11.97,53.53
"5321",34,"pzo","kab",11,3,"2021-11-19",34,13.34,53.96
"5322",35,"qzo","kab",11,3,"2021-11-19",35,12.22,52.41
"5323",36,"rzo","kab",11,3,"2021-11-19",36,13.32,54.8
"5324",37,"szo","kab",11,3,"2021-11-19",37,13.14,54.92
"5325",38,"tzo","kab",11,3,"2021-11-19",38,12.73,52.14
"5326",39,"uzo","kab",11,3,"2021-11-19",39,12.63,58.04
"5327",40,"vzo","kab",11,3,"2021-11-19",40,14.73,57.99
"5328",41,"wzo","kab",11,3,"2021-11-19",41,13.51,52.9
"5329",42,"xzo","kab",11,3,"2021-11-19",42,12.66,52.9
"5330",43,"yzo","kab",11,3,"2021-11-19",43,12.28,53.9
"5331",44,"zzo","kab",11,3,"2021-11-19",44,12.73,58.38
"5332",45,"aap","kab",11,3,"2021-11-19",45,12.72,54.87
"5333",46,"bap","kab",11,3,"2021-11-19",46,13.01,58.48
"5334",47,"cap","kab",11,3,"2021-11-19",47,13.04,53.03
"5335",48,"dap","kab",11,3,"2021-11-19",48,12.22,56.5
"5336",49,"eap","kab",11,3,"2021-11-19",49,9.68,55.55
"5337",50,"fap","kab",11,3,"2021-11-19",50,10.59,52.19
"5338",51,"gap","kab",11,3,"2021-11-19",51,12.37,55.95
"5339",52,"hap","kab",11,3,"2021-11-19",52,11.94,53.67
"5340",53,"iap","kab",11,3,"2021-11-19",53,12.08,56.68
"5341",54,"jap","kab",11,3,"2021-11-19",54,11.92,53.34
"5342",55,"kap","kab",11,3,"2021-11-19",55,11.99,57.68
"5343",56,"lap","kab",11,3,"2021-11-19",56,11.44,56.48
"5344",57,"map","kab",11,3,"2021-11-19",57,12.5,58.68
"5345",58,"nap","kab",11,3,"2021-11-19",58,13.31,53.58
"5346",59,"oap","kab",11,3,"2021-11-19",59,12.01,57.33
"5347",60,"pap","kab",11,3,"2021-11-19",60,11.98,55.93
"5348",61,"qap","kab",11,3,"2021-11-19",61,12.63,58.36
"5349",62,"rap","kab",11,3,"2021-11-19",62,13.1,54.55
"5350",63,"sap","kab",11,3,"2021-11-19",63,12.77,55.32
"5351",64,"tap","kab",11,3,"2021-11-19",64,12.83,59.35
"5352",65,"uap","kab",11,3,"2021-11-19",65,11.87,57.11
"5353",66,"vap","kab",11,3,"2021-11-19",66,12.09,56.52
"5354",67,"wap","kab",11,3,"2021-11-19",67,12.18,54.54
"5355",68,"xap","kab",11,3,"2021-11-19",68,11.8,56.92
"5356",69,"yap","kab",11,3,"2021-11-19",69,12.83,53.4
"5357",70,"zap","kab",11,3,"2021-11-19",70,12.64,51.97
"5358",71,"abp","kab",11,3,"2021-11-19",71,12.61,57.62
"5359",72,"bbp","kab",11,3,"2021-11-19",72,12.62,56.75
"5360",73,"cbp","kab",11,3,"2021-11-19",73,12.97,54.67
"5361",74,"dbp","kab",11,3,"2021-11-19",74,12.69,57.8
"5362",75,"ebp","kab",11,3,"2021-11-19",75,12.32,55.9
"5363",76,"fbp","kab",11,3,"2021-11-19",76,12.24,55.16
"5364",77,"gbp","kab",11,3,"2021-11-19",77,12.03,50.68
"5365",78,"hbp","kab",11,3,"2021-11-19",78,12.7,56.55
"5366",79,"ibp","kab",11,3,"2021-11-19",79,12.77,56.13
"5367",80,"jbp","kab",11,3,"2021-11-19",80,12.6,54.78
"5368",81,"kbp","kab",11,3,"2021-11-19",81,12.94,55.48
"5369",82,"lbp","kab",11,3,"2021-11-19",82,12.76,51.02
"5370",83,"mbp","kab",11,3,"2021-11-19",83,12.76,53.26
"5371",84,"nbp","kab",11,3,"2021-11-19",84,13.04,56.8
"5372",85,"obp","kab",11,3,"2021-11-19",85,12.97,54.69
"5373",86,"pbp","kab",11,3,"2021-11-19",86,12.9,58.28
"5374",87,"qbp","kab",11,3,"2021-11-19",87,11.62,59.66
"5375",88,"rbp","kab",11,3,"2021-11-19",88,12.12,51.4
"5376",89,"sbp","kab",11,3,"2021-11-19",89,12.07,55.69
"5377",90,"tbp","kab",11,3,"2021-11-19",90,11.84,52.45
"5378",91,"ubp","kab",11,3,"2021-11-19",91,11.6,57.62
"5379",92,"vbp","kab",11,3,"2021-11-19",92,12.28,53.98
"5380",93,"wbp","kab",11,3,"2021-11-19",93,12.52,57.28
"5381",94,"xbp","kab",11,3,"2021-11-19",94,12.82,54.77
"5382",95,"ybp","kab",11,3,"2021-11-19",95,12.87,54.84
"5383",96,"zbp","kab",11,3,"2021-11-19",96,12.81,54.2
"5384",97,"acp","kab",11,3,"2021-11-19",97,12.59,53.77
"5385",98,"bcp","kab",11,3,"2021-11-19",98,12.84,53.18
"5386",99,"ccp","kab",11,3,"2021-11-19",99,12.12,57.02
"5387",100,"dcp","kab",11,3,"2021-11-19",100,11.78,55.11
"5388",1,"ecp","kab",11,4,"2021-11-26",1,14.04,42.23
"5389",2,"fcp","kab",11,4,"2021-11-26",2,14.68,41.98
"5390",3,"gcp","kab",11,4,"2021-11-26",3,11.92,42.3
"5391",4,"hcp","kab",11,4,"2021-11-26",4,13.61,41.09
"5392",5,"icp","kab",11,4,"2021-11-26",5,12.91,41.06
"5393",6,"jcp","kab",11,4,"2021-11-26",6,12.33,41.55
"5394",7,"kcp","kab",11,4,"2021-11-26",7,12.4,41.79
"5395",8,"lcp","kab",11,4,"2021-11-26",8,11.72,41.42
"5396",9,"mcp","kab",11,4,"2021-11-26",9,14.53,41.38
"5397",10,"ncp","kab",11,4,"2021-11-26",10,11.84,41.19
"5398",11,"ocp","kab",11,4,"2021-11-26",11,12.97,41.5
"5399",12,"pcp","kab",11,4,"2021-11-26",12,13.08,42.34
"5400",13,"qcp","kab",11,4,"2021-11-26",13,13.19,41.67
"5401",14,"rcp","kab",11,4,"2021-11-26",14,13.2,41.91
"5402",15,"scp","kab",11,4,"2021-11-26",15,13.01,41.76
"5403",16,"tcp","kab",11,4,"2021-11-26",16,12.82,42.23
"5404",17,"ucp","kab",11,4,"2021-11-26",17,13.14,41.69
"5405",18,"vcp","kab",11,4,"2021-11-26",18,13.08,41.38
"5406",19,"wcp","kab",11,4,"2021-11-26",19,13.14,40.73
"5407",20,"xcp","kab",11,4,"2021-11-26",20,12.88,41.43
"5408",21,"ycp","kab",11,4,"2021-11-26",21,12.96,41.54
"5409",22,"zcp","kab",11,4,"2021-11-26",22,13.16,41.58
"5410",23,"adp","kab",11,4,"2021-11-26",23,12.73,42.04
"5411",24,"bdp","kab",11,4,"2021-11-26",24,13.04,40.83
"5412",25,"cdp","kab",11,4,"2021-11-26",25,12.83,42.14
"5413",26,"ddp","kab",11,4,"2021-11-26",26,13.03,41.94
"5414",27,"edp","kab",11,4,"2021-11-26",27,12.89,41.03
"5415",28,"fdp","kab",11,4,"2021-11-26",28,13.02,40.85
"5416",29,"gdp","kab",11,4,"2021-11-26",29,12.67,41.43
"5417",30,"hdp","kab",11,4,"2021-11-26",30,12.79,41.43
"5418",31,"idp","kab",11,4,"2021-11-26",31,12.77,40.99
"5419",32,"jdp","kab",11,4,"2021-11-26",32,13.18,41.86
"5420",33,"kdp","kab",11,4,"2021-11-26",33,13.08,41.69
"5421",34,"ldp","kab",11,4,"2021-11-26",34,12.83,41.46
"5422",35,"mdp","kab",11,4,"2021-11-26",35,13.03,42
"5423",36,"ndp","kab",11,4,"2021-11-26",36,12.7,41.22
"5424",37,"odp","kab",11,4,"2021-11-26",37,12.91,41.37
"5425",38,"pdp","kab",11,4,"2021-11-26",38,12.93,41.55
"5426",39,"qdp","kab",11,4,"2021-11-26",39,12.73,41.58
"5427",40,"rdp","kab",11,4,"2021-11-26",40,12.81,40.97
"5428",41,"sdp","kab",11,4,"2021-11-26",41,13.22,41.41
"5429",42,"tdp","kab",11,4,"2021-11-26",42,12.89,41.85
"5430",43,"udp","kab",11,4,"2021-11-26",43,13.16,41.67
"5431",44,"vdp","kab",11,4,"2021-11-26",44,13.31,41.91
"5432",45,"wdp","kab",11,4,"2021-11-26",45,12.59,41.79
"5433",46,"xdp","kab",11,4,"2021-11-26",46,12.82,42.28
"5434",47,"ydp","kab",11,4,"2021-11-26",47,12.79,42.28
"5435",48,"zdp","kab",11,4,"2021-11-26",48,12.86,40.84
"5436",49,"aep","kab",11,4,"2021-11-26",49,12.96,40.75
"5437",50,"bep","kab",11,4,"2021-11-26",50,12.77,41.89
"5438",51,"cep","kab",11,4,"2021-11-26",51,12.83,40.78
"5439",52,"dep","kab",11,4,"2021-11-26",52,12.66,41.74
"5440",53,"eep","kab",11,4,"2021-11-26",53,12.97,41.88
"5441",54,"fep","kab",11,4,"2021-11-26",54,12.72,41.66
"5442",55,"gep","kab",11,4,"2021-11-26",55,12.67,41.54
"5443",56,"hep","kab",11,4,"2021-11-26",56,12.8,42.01
"5444",57,"iep","kab",11,4,"2021-11-26",57,12.89,42.49
"5445",58,"jep","kab",11,4,"2021-11-26",58,12.68,41.87
"5446",59,"kep","kab",11,4,"2021-11-26",59,12.96,42.23
"5447",60,"lep","kab",11,4,"2021-11-26",60,12.46,41.09
"5448",61,"mep","kab",11,4,"2021-11-26",61,13.07,41.61
"5449",62,"nep","kab",11,4,"2021-11-26",62,12.97,42.4
"5450",63,"oep","kab",11,4,"2021-11-26",63,12.83,41.47
"5451",64,"pep","kab",11,4,"2021-11-26",64,12.86,41.79
"5452",65,"qep","kab",11,4,"2021-11-26",65,13.02,41.76
"5453",66,"rep","kab",11,4,"2021-11-26",66,12.8,41.96
"5454",67,"sep","kab",11,4,"2021-11-26",67,12.56,41.2
"5455",68,"tep","kab",11,4,"2021-11-26",68,12.84,40.87
"5456",69,"uep","kab",11,4,"2021-11-26",69,12.71,42.23
"5457",70,"vep","kab",11,4,"2021-11-26",70,13.12,42.44
"5458",71,"wep","kab",11,4,"2021-11-26",71,12.88,42.11
"5459",72,"xep","kab",11,4,"2021-11-26",72,12.68,41.35
"5460",73,"yep","kab",11,4,"2021-11-26",73,12.92,41.55
"5461",74,"zep","kab",11,4,"2021-11-26",74,12.91,41.34
"5462",75,"afp","kab",11,4,"2021-11-26",75,12.4,42.22
"5463",76,"bfp","kab",11,4,"2021-11-26",76,12.82,42.51
"5464",77,"cfp","kab",11,4,"2021-11-26",77,12.88,41.52
"5465",78,"dfp","kab",11,4,"2021-11-26",78,12.67,41.94
"5466",79,"efp","kab",11,4,"2021-11-26",79,12.76,42.17
"5467",80,"ffp","kab",11,4,"2021-11-26",80,12.42,42.55
"5468",81,"gfp","kab",11,4,"2021-11-26",81,12.67,41.67
"5469",82,"hfp","kab",11,4,"2021-11-26",82,12.78,41.08
"5470",83,"ifp","kab",11,4,"2021-11-26",83,12.89,41.71
"5471",84,"jfp","kab",11,4,"2021-11-26",84,13.06,41.92
"5472",85,"kfp","kab",11,4,"2021-11-26",85,12.74,41.71
"5473",86,"lfp","kab",11,4,"2021-11-26",86,12.88,41.79
"5474",87,"mfp","kab",11,4,"2021-11-26",87,13.07,41.67
"5475",88,"nfp","kab",11,4,"2021-11-26",88,12.86,42.06
"5476",89,"ofp","kab",11,4,"2021-11-26",89,12.48,41.5
"5477",90,"pfp","kab",11,4,"2021-11-26",90,13.19,41.21
"5478",91,"qfp","kab",11,4,"2021-11-26",91,12.18,41.47
"5479",92,"rfp","kab",11,4,"2021-11-26",92,11.86,41.69
"5480",93,"sfp","kab",11,4,"2021-11-26",93,13.47,41.45
"5481",94,"tfp","kab",11,4,"2021-11-26",94,13.67,40.79
"5482",95,"ufp","kab",11,4,"2021-11-26",95,13.31,41.18
"5483",96,"vfp","kab",11,4,"2021-11-26",96,15.94,41.18
"5484",97,"wfp","kab",11,4,"2021-11-26",97,12.36,40.65
"5485",98,"xfp","kab",11,4,"2021-11-26",98,13.42,41.85
"5486",99,"yfp","kab",11,4,"2021-11-26",99,12.2,41.98
"5487",100,"zfp","kab",11,4,"2021-11-26",100,12.19,41.31
"5488",1,"msr","lab",10,4,"2021-10-21",1,10.02,55.79
"5489",2,"nsr","lab",10,4,"2021-10-21",2,11.06,56.24
"5490",3,"osr","lab",10,4,"2021-10-21",3,10.23,55.45
"5491",4,"psr","lab",10,4,"2021-10-21",4,12.2,60.75
"5492",5,"qsr","lab",10,4,"2021-10-21",5,11.58,56.58
"5493",6,"rsr","lab",10,4,"2021-10-21",6,10.02,57.66
"5494",7,"ssr","lab",10,4,"2021-10-21",7,10.36,61.52
"5495",8,"tsr","lab",10,4,"2021-10-21",8,11.03,58.27
"5496",9,"usr","lab",10,4,"2021-10-21",9,10.9,53.1
"5497",10,"vsr","lab",10,4,"2021-10-21",10,10.89,60.77
"5498",11,"wsr","lab",10,4,"2021-10-21",11,11.62,62.98
"5499",12,"xsr","lab",10,4,"2021-10-21",12,11.17,59.75
"5500",13,"ysr","lab",10,4,"2021-10-21",13,11.82,53.57
"5501",14,"zsr","lab",10,4,"2021-10-21",14,11.02,54.66
"5502",15,"atr","lab",10,4,"2021-10-21",15,11.89,55.56
"5503",16,"btr","lab",10,4,"2021-10-21",16,11.41,52.62
"5504",17,"ctr","lab",10,4,"2021-10-21",17,11.44,59.32
"5505",18,"dtr","lab",10,4,"2021-10-21",18,11.63,54.49
"5506",19,"etr","lab",10,4,"2021-10-21",19,12.08,53.6
"5507",20,"ftr","lab",10,4,"2021-10-21",20,11.16,56.66
"5508",21,"gtr","lab",10,4,"2021-10-21",21,11.59,59.5
"5509",22,"htr","lab",10,4,"2021-10-21",22,11.64,54.8
"5510",23,"itr","lab",10,4,"2021-10-21",23,11.36,58.05
"5511",24,"jtr","lab",10,4,"2021-10-21",24,11.49,53.34
"5512",25,"ktr","lab",10,4,"2021-10-21",25,11.91,58.63
"5513",26,"ltr","lab",10,4,"2021-10-21",26,11.36,51.73
"5514",27,"mtr","lab",10,4,"2021-10-21",27,11.28,52.22
"5515",28,"ntr","lab",10,4,"2021-10-21",28,10.63,60.55
"5516",29,"otr","lab",10,4,"2021-10-21",29,11.12,53.18
"5517",30,"ptr","lab",10,4,"2021-10-21",30,10.58,58.71
"5518",31,"qtr","lab",10,4,"2021-10-21",31,11.3,56.8
"5519",32,"rtr","lab",10,4,"2021-10-21",32,11.29,50.51
"5520",33,"str","lab",10,4,"2021-10-21",33,11.62,60.39
"5521",34,"ttr","lab",10,4,"2021-10-21",34,11.64,61.59
"5522",35,"utr","lab",10,4,"2021-10-21",35,11.51,62.21
"5523",36,"vtr","lab",10,4,"2021-10-21",36,11.58,53.91
"5524",37,"wtr","lab",10,4,"2021-10-21",37,12.13,55.29
"5525",38,"xtr","lab",10,4,"2021-10-21",38,10.99,50.61
"5526",39,"ytr","lab",10,4,"2021-10-21",39,11.32,53.03
"5527",40,"ztr","lab",10,4,"2021-10-21",40,11.13,57.81
"5528",41,"aur","lab",10,4,"2021-10-21",41,11.1,55.12
"5529",42,"bur","lab",10,4,"2021-10-21",42,11,56.99
"5530",43,"cur","lab",10,4,"2021-10-21",43,12.24,58.44
"5531",44,"dur","lab",10,4,"2021-10-21",44,11.26,59.45
"5532",45,"eur","lab",10,4,"2021-10-21",45,11.38,57.19
"5533",46,"fur","lab",10,4,"2021-10-21",46,11.4,55.46
"5534",47,"gur","lab",10,4,"2021-10-21",47,11,63.15
"5535",48,"hur","lab",10,4,"2021-10-21",48,11.02,54.9
"5536",49,"iur","lab",10,4,"2021-10-21",49,11.47,57.79
"5537",50,"jur","lab",10,4,"2021-10-21",50,11.59,58.51
"5538",51,"kur","lab",10,4,"2021-10-21",51,11.01,55.42
"5539",52,"lur","lab",10,4,"2021-10-21",52,10.57,58.28
"5540",53,"mur","lab",10,4,"2021-10-21",53,10.98,62.17
"5541",54,"nur","lab",10,4,"2021-10-21",54,11.84,57.91
"5542",55,"our","lab",10,4,"2021-10-21",55,11.73,53.71
"5543",56,"pur","lab",10,4,"2021-10-21",56,10.86,64.22
"5544",57,"qur","lab",10,4,"2021-10-21",57,11.49,54.97
"5545",58,"rur","lab",10,4,"2021-10-21",58,11.72,54.57
"5546",59,"sur","lab",10,4,"2021-10-21",59,11.42,56.71
"5547",60,"tur","lab",10,4,"2021-10-21",60,11.37,59.45
"5548",61,"uur","lab",10,4,"2021-10-21",61,11.34,60.32
"5549",62,"vur","lab",10,4,"2021-10-21",62,11.08,61.93
"5550",63,"wur","lab",10,4,"2021-10-21",63,10.94,50.68
"5551",64,"xur","lab",10,4,"2021-10-21",64,11.34,57.87
"5552",65,"yur","lab",10,4,"2021-10-21",65,11.41,53.89
"5553",66,"zur","lab",10,4,"2021-10-21",66,11.04,59.39
"5554",67,"avr","lab",10,4,"2021-10-21",67,11.37,54.21
"5555",68,"bvr","lab",10,4,"2021-10-21",68,11.6,58.4
"5556",69,"cvr","lab",10,4,"2021-10-21",69,11.82,52.74
"5557",70,"dvr","lab",10,4,"2021-10-21",70,11.48,57.25
"5558",71,"evr","lab",10,4,"2021-10-21",71,11.49,61
"5559",72,"fvr","lab",10,4,"2021-10-21",72,11.3,55.33
"5560",73,"gvr","lab",10,4,"2021-10-21",73,11.29,57.65
"5561",74,"hvr","lab",10,4,"2021-10-21",74,11,55.73
"5562",75,"ivr","lab",10,4,"2021-10-21",75,11.48,54.38
"5563",76,"jvr","lab",10,4,"2021-10-21",76,11.19,53.74
"5564",77,"kvr","lab",10,4,"2021-10-21",77,11.54,60.17
"5565",78,"lvr","lab",10,4,"2021-10-21",78,11.13,55.51
"5566",79,"mvr","lab",10,4,"2021-10-21",79,11.84,54.12
"5567",80,"nvr","lab",10,4,"2021-10-21",80,11.33,63.34
"5568",81,"ovr","lab",10,4,"2021-10-21",81,10.76,52.88
"5569",82,"pvr","lab",10,4,"2021-10-21",82,10.66,56.29
"5570",83,"qvr","lab",10,4,"2021-10-21",83,10.68,58.15
"5571",84,"rvr","lab",10,4,"2021-10-21",84,9.92,57.89
"5572",85,"svr","lab",10,4,"2021-10-21",85,10.2,56.97
"5573",86,"tvr","lab",10,4,"2021-10-21",86,10.08,60.42
"5574",87,"uvr","lab",10,4,"2021-10-21",87,10.71,57.81
"5575",88,"vvr","lab",10,4,"2021-10-21",88,10.1,57.5
"5576",89,"wvr","lab",10,4,"2021-10-21",89,10.54,57.59
"5577",90,"xvr","lab",10,4,"2021-10-21",90,10.44,56.29
"5578",91,"yvr","lab",10,4,"2021-10-21",91,10.31,55.28
"5579",92,"zvr","lab",10,4,"2021-10-21",92,10.21,59.84
"5580",93,"awr","lab",10,4,"2021-10-21",93,10.08,57.42
"5581",94,"bwr","lab",10,4,"2021-10-21",94,10.36,55.89
