"","farm_id","sensing_at","temp","humi","light","press","month","week","no","name","si","dong","address","latitude","longitude","area","is_wifi","is_power","research_year","slope","maintenance","cultivar","mulching","umbrella","spring_cooler","drip_hose","frost_fan","windscreent","monthweek"
"217","gab","2021-11-18",12.7,42.7,1,7.22,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"218","gab","2021-12-06",10.1,59.2,1,6.39,12,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"219","gab","2021-11-12",10.5,61,1,5.51,11,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"220","gab","2021-11-26",10.6,46.6,1,7.26,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"221","gab","2021-11-15",12.1,56.6,1,6.9,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"222","gab","2021-11-22",8.8,63.6,1,3.31,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"223","gab","2021-12-04",8.9,56.3,1,5,12,1,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"224","gab","2021-11-17",12.7,41.5,1,6.94,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"225","gab","2021-12-03",9.2,54.3,1,5.49,12,1,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"226","gab","2021-11-19",12.7,41.8,1,8.02,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"227","gab","2021-12-09",11.7,57,1,6.9,12,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"228","gab","2021-11-21",15.3,64.8,1,3.22,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"229","gab","2021-12-01",5.8,64.2,1,3.64,12,1,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-1"
"230","gab","2021-11-23",7.4,58.1,1,2.03,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"231","gab","2021-11-28",10.2,51.9,1,6.65,11,5,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"232","gab","2021-11-27",9.6,49.4,1,6.96,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"233","gab","2021-12-05",8.3,57.9,1,4.33,12,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"234","gab","2021-11-14",12.5,55,1,6.9,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"235","gab","2021-12-07",10,53.1,1,6.71,12,2,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","12-2"
"236","gab","2021-11-25",10.4,57.9,1,6.06,11,4,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"237","gab","2021-11-20",13.7,45.6,1,6.53,11,3,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"238","gab","2021-11-29",13.2,55,1,7.03,11,5,7,"신촌농가","서귀포시","하예동","제주특별자치도 서귀포시 하예동 1029-1",33.513592,126.631851,1540,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"239","hab","2021-11-15",12.6,54.1,1,5.19,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"240","hab","2021-11-24",10.1,46.3,1,5.48,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"241","hab","2021-11-22",10.7,58.4,1,5,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"242","hab","2021-11-23",9,54.3,1,4.75,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"243","hab","2021-11-21",15,66.7,1,3.06,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"244","hab","2021-11-19",13.3,46.4,1,5.92,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"245","hab","2021-11-12",11.1,60.4,1,4.61,11,2,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"246","hab","2021-11-16",12.5,54.1,1,4.1,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"247","hab","2021-11-10",10.6,60.3,1,1.63,11,2,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"248","hab","2021-11-29",7.5,69.3,1,0,11,5,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"249","hab","2021-11-27",8.8,47.1,1,6,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"250","hab","2021-11-28",11.8,52.7,1,5.29,11,5,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-5"
"251","hab","2021-11-20",13.6,54.1,1,5.49,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"252","hab","2021-11-11",12.5,57.2,1,4.94,11,2,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"253","hab","2021-11-25",11.5,50.7,1,5.72,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"254","hab","2021-11-13",12.3,52.7,1,5.39,11,2,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-2"
"255","hab","2021-11-17",13.2,46.9,1,5.57,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"256","hab","2021-11-14",12.8,51.1,1,5.74,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"257","hab","2021-11-26",10.8,50.3,1,5.9,11,4,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-4"
"258","hab","2021-11-18",13.5,48.5,1,5.71,11,3,8,"산들파머","서귀포시","남원읍","제주특별자치도 서귀포시 남원읍 신흥리 519",33.278969,126.367989,2350,"N","Y",2021,0,"Y","궁천","Y","Y","Y","Y","Y","Y","11-3"
"259","iab","2021-11-08",13,75,1,2.68,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"260","iab","2021-11-13",12.5,57,1,12.08,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"261","iab","2021-11-12",11,62.4,1,10.02,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"262","iab","2021-12-02",7.3,62.9,1,5.48,12,1,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-1"
"263","iab","2021-12-01",6.5,61.9,1,5.6,12,1,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-1"
"264","iab","2021-11-09",10.6,58.5,1,7.23,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"265","iab","2021-12-09",10.4,74.6,1,3.78,12,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-2"
"266","iab","2021-12-04",10.3,51.6,1,10.23,12,1,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-1"
"267","iab","2021-11-14",13.5,58.3,1,12.44,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"268","iab","2021-11-30",11.1,83.4,1,1.65,11,5,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-5"
"269","iab","2021-11-29",13.3,67,1,11.35,11,5,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-5"
"270","iab","2021-12-07",9,65.9,1,8.98,12,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-2"
"271","iab","2021-11-26",9,64.1,1,11.87,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"272","iab","2021-12-03",9.9,53,1,7.91,12,1,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-1"
"273","iab","2021-11-19",10.9,59.8,1,12.59,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"274","iab","2021-12-05",7,59.5,1,9.75,12,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-2"
"275","iab","2021-11-23",8.6,54.9,1,5.9,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"276","iab","2021-11-28",10.3,60.4,1,11.71,11,5,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-5"
"277","iab","2021-12-06",8.7,68.6,1,8.1,12,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-2"
"278","iab","2021-12-08",8.1,65.3,1,8.81,12,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","12-2"
"279","iab","2021-11-20",12,68.6,1,11.79,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"280","iab","2021-11-07",16.2,69.3,1,0,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"281","iab","2021-11-27",7.8,59.8,1,11.85,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"282","iab","2021-11-15",11.9,63.2,1,11.54,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"283","iab","2021-11-17",11.1,63.4,1,11.73,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"284","iab","2021-11-11",12,65.4,1,9.42,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"285","iab","2021-11-24",10.8,49.6,1,11.03,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"286","iab","2021-11-18",11.7,61,1,11.96,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"287","iab","2021-11-25",11.8,58.5,1,12.04,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"288","iab","2021-11-10",9.8,71.9,1,4.58,11,2,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-2"
"289","iab","2021-11-22",9.7,63.3,1,6.09,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"290","iab","2021-11-16",11,66.4,1,9.94,11,3,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-3"
"291","iab","2021-11-21",14.8,72.1,1,8.26,11,4,9,"봉봉팜스","제주시","조천읍","제주특별자치도 제주시 조천읍 대흘리 2778-4",33.325153,126.7435,426000,"Y","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","N","11-4"
"292","kab","2021-11-11",11,69.8,1,4.88,11,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-2"
"293","kab","2021-11-19",11.7,53.4,1,5.71,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"294","kab","2021-11-17",13.1,55.8,1,5.49,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"295","kab","2021-11-30",11.7,77.3,1,1.86,11,5,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-5"
"296","kab","2021-12-08",10.1,61.7,1,4.5,12,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-2"
"297","kab","2021-12-07",10.3,58.3,1,4.75,12,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-2"
"298","kab","2021-11-22",10.5,62.5,1,4.92,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"299","kab","2021-11-29",11.2,56.8,1,5.43,11,5,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-5"
"300","kab","2021-11-15",11.7,56.7,1,5.22,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"301","kab","2021-11-21",14.8,68.5,1,3.39,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"302","kab","2021-11-14",11.7,54.6,1,5.26,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"303","kab","2021-12-03",9.1,56.6,1,4.12,12,1,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-1"
"304","kab","2021-12-05",7.6,57.9,1,4.29,12,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-2"
"305","kab","2021-11-20",13.8,63.5,1,5.31,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"306","kab","2021-12-04",8.6,54.2,1,4.47,12,1,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-1"
"307","kab","2021-11-13",11.3,57.5,1,5.64,11,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-2"
"308","kab","2021-11-12",10.1,67.3,1,4.9,11,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-2"
"309","kab","2021-12-02",6.8,61.4,1,3.78,12,1,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-1"
"310","kab","2021-12-09",13.9,60.6,1,3.91,12,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-2"
"311","kab","2021-11-23",8.6,57.6,1,4.07,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"312","kab","2021-11-26",9.6,56.5,1,5.24,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"313","kab","2021-11-27",7.5,51.7,1,5.28,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"314","kab","2021-11-28",10.6,54.6,1,5.35,11,5,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-5"
"315","kab","2021-11-16",12,59.9,1,4.79,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"316","kab","2021-11-10",10.6,64.9,1,4.85,11,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-2"
"317","kab","2021-12-01",6.6,65.2,1,3.21,12,1,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-1"
"318","kab","2021-11-25",10,55.9,1,4.89,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"319","kab","2021-12-06",10.1,63.6,1,4.9,12,2,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","12-2"
"320","kab","2021-11-18",11.6,54.1,1,5.51,11,3,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-3"
"321","kab","2021-11-24",8.7,51.7,1,4.54,11,4,11,"부부농장","서귀포시","성산읍","제주특별자치도 서귀포시 성산읍 신천리 657-1",33.334724,126.826057,3600,"N","Y",2021,0,"Y","궁천","Y","Y","N","Y","Y","Y","11-4"
"322","lab","2021-11-30",13.2,66,1,2.98,11,5,12,"상효농가","서귀포시","신효동","제주특별자치도 서귀포시 신효동 275-1",33.278427,126.615036,787,"N","Y",2021,1,"Y","궁천,극조생","Y","Y","Y","Y","Y","N","11-5"
